시도,시군구,행정구역,용도지역별,항목,단위,2016 년,2017 년,2018 년,2019 년,2020 년
경기도,연천군,경기도_연천군,근린상업,면적,㎡,57900,57900,57900,57900,57900
경기도,연천군,경기도_연천군,유통상업,면적,㎡,0,0,0,0,0
경기도,연천군,경기도_연천군,공업지역,면적,㎡,904912,1467543,1467543,1467543,1467543
경기도,연천군,경기도_연천군,공업지역,비율,%,3.03,4.82,4.82,4.82,4.82
경기도,연천군,경기도_연천군,전용공업,면적,㎡,0,0,0,0,0
경기도,연천군,경기도_연천군,일반공업,면적,㎡,689285,1198223,1198223,1198223,1198223
경기도,연천군,경기도_연천군,준공업,면적,㎡,215627,269320,269320,269320,269320
경기도,연천군,경기도_연천군,녹지지역,면적,㎡,24406309,24429040,24429270,24429405,24429405
경기도,연천군,경기도_연천군,녹지지역,비율,%,81.78,80.24,80.24,80.24,80.24
경기도,연천군,경기도_연천군,보전녹지,면적,㎡,43541,43541,43541,43541,43541
경기도,연천군,경기도_연천군,자연녹지,면적,㎡,20419557,20442288,20442518,20442653,20442653
경기도,연천군,경기도_연천군,생산녹지,면적,㎡,3943211,3943211,3943211,3943211,3943211
경기도,연천군,경기도_연천군,미지정지역,면적,㎡,0,0,0,0,0
경기도,연천군,경기도_연천군,미지정지역,비율,%,0,0,0,0,0
강원도,춘천시,강원도_춘천시,도시지역,면적,㎡,333858704,333859733,335305853,335305853,335305853
강원도,춘천시,강원도_춘천시,주거지역,면적,㎡,21239392,21290415,21302172,21302172,21302172
강원도,춘천시,강원도_춘천시,주거지역,비율,%,6.36,6.38,6.35,6.35,6.35
강원도,춘천시,강원도_춘천시,전용주거_계,면적,㎡,137995,137995,137995,137995,137995
강원도,춘천시,강원도_춘천시,전용주거_1종,면적,㎡,137995,137995,137995,137995,137995
강원도,춘천시,강원도_춘천시,전용주거_2종,면적,㎡,0,0,0,0,0
강원도,춘천시,강원도_춘천시,일반주거지역_계,면적,㎡,20031185,20080968,20092725,20092725,20092725
강원도,춘천시,강원도_춘천시,일반주거지역_1종,면적,㎡,5655013,5653816,5655818,5655818,5655818
강원도,춘천시,강원도_춘천시,일반주거지역_2종,면적,㎡,13006347,13057352,13067107,13067107,13067107
강원도,춘천시,강원도_춘천시,일반주거지역_3종,면적,㎡,1369825,1369800,1369800,1369800,1369800
강원도,춘천시,강원도_춘천시,준주거지역,면적,㎡,1070212,1071452,1071452,1071452,1071452
강원도,춘천시,강원도_춘천시,상업지역,면적,㎡,1682031,1682032,1682032,1682032,1682032
강원도,춘천시,강원도_춘천시,상업지역,비율,%,0.5,0.5,0.5,0.5,0.5
강원도,춘천시,강원도_춘천시,중심상업,면적,㎡,0,0,0,0,0
강원도,춘천시,강원도_춘천시,일반상업,면적,㎡,1682031,1682032,1682032,1682032,1682032
강원도,춘천시,강원도_춘천시,근린상업,면적,㎡,0,0,0,0,0
강원도,춘천시,강원도_춘천시,유통상업,면적,㎡,0,0,0,0,0
강원도,춘천시,강원도_춘천시,공업지역,면적,㎡,2747544,2788429,3049452,3049452,3180611
강원도,춘천시,강원도_춘천시,공업지역,비율,%,0.82,0.84,0.91,0.91,0.95
강원도,춘천시,강원도_춘천시,전용공업,면적,㎡,0,0,0,0,0
강원도,춘천시,강원도_춘천시,일반공업,면적,㎡,2230787,2271672,2532695,2532695,2663854
강원도,춘천시,강원도_춘천시,준공업,면적,㎡,516757,516757,516757,516757,516757
강원도,춘천시,강원도_춘천시,녹지지역,면적,㎡,308189737,308098857,308086605,308086605,307955446
강원도,춘천시,강원도_춘천시,녹지지역,비율,%,92.31,92.28,91.88,91.88,91.84
강원도,춘천시,강원도_춘천시,보전녹지,면적,㎡,214339442,214339334,214409256,214409256,214409148
강원도,춘천시,강원도_춘천시,자연녹지,면적,㎡,75515836,75423762,75344302,75344302,75213251
강원도,춘천시,강원도_춘천시,생산녹지,면적,㎡,18334459,18335761,18333047,18333047,18333047
강원도,춘천시,강원도_춘천시,미지정지역,면적,㎡,0,0,1185592,1185592,1185592
강원도,춘천시,강원도_춘천시,미지정지역,비율,%,0,0,0.35,0.35,0.35
강원도,원주시,강원도_원주시,도시지역,면적,㎡,87488844,87785359,88038796,88306314,88304463
강원도,원주시,강원도_원주시,주거지역,면적,㎡,25283747,25804247,25801984,25801506,25987296
강원도,원주시,강원도_원주시,주거지역,비율,%,28.9,29.39,29.31,29.22,29.43
강원도,원주시,강원도_원주시,전용주거_계,면적,㎡,640515,389993,389993,389993,389993
강원도,원주시,강원도_원주시,전용주거_1종,면적,㎡,237395,240781,240781,240781,240781
강원도,원주시,강원도_원주시,전용주거_2종,면적,㎡,403120,149212,149212,149212,149212
강원도,원주시,강원도_원주시,일반주거지역_계,면적,㎡,22480625,23119103,23116864,23116385,23290478
강원도,원주시,강원도_원주시,일반주거지역_1종,면적,㎡,6372801,6730356,6730762,6730316,6742500
강원도,원주시,강원도_원주시,일반주거지역_2종,면적,㎡,11548135,11584594,11581659,11577152,11539393
강원도,원주시,강원도_원주시,일반주거지역_3종,면적,㎡,4559689,4804153,4804443,4808917,5008585
강원도,원주시,강원도_원주시,준주거지역,면적,㎡,2162607,2295151,2295127,2295128,2306825
강원도,원주시,강원도_원주시,상업지역,면적,㎡,2420748,2495985,2495983,2495966,2495966
강원도,원주시,강원도_원주시,상업지역,비율,%,2.77,2.84,2.84,2.83,2.83
강원도,원주시,강원도_원주시,중심상업,면적,㎡,210787,210727,210727,210727,210727
강원도,원주시,강원도_원주시,일반상업,면적,㎡,2181616,2256913,2256911,2256894,2256894
강원도,원주시,강원도_원주시,근린상업,면적,㎡,28345,28345,28345,28345,28345
강원도,원주시,강원도_원주시,유통상업,면적,㎡,0,0,0,0,0
강원도,원주시,강원도_원주시,공업지역,면적,㎡,6360330,6360095,6362356,6361460,6361460
강원도,원주시,강원도_원주시,공업지역,비율,%,7.27,7.25,7.23,7.2,7.2
강원도,원주시,강원도_원주시,전용공업,면적,㎡,0,0,0,0,0
강원도,원주시,강원도_원주시,일반공업,면적,㎡,4866460,4866460,4868714,4868714,4868714
강원도,원주시,강원도_원주시,준공업,면적,㎡,1493870,1493635,1493642,1492746,1492746
강원도,원주시,강원도_원주시,녹지지역,면적,㎡,53424019,53125032,53129677,53398586,53442706
강원도,원주시,강원도_원주시,녹지지역,비율,%,61.06,60.52,60.35,60.47,60.52
강원도,원주시,강원도_원주시,보전녹지,면적,㎡,0,0,0,1054875,1310896
강원도,원주시,강원도_원주시,자연녹지,면적,㎡,49592343,49293356,49298006,48700470,48488569
강원도,원주시,강원도_원주시,생산녹지,면적,㎡,3831676,3831676,3831671,3643241,3643241
강원도,원주시,강원도_원주시,미지정지역,면적,㎡,0,0,248796,248796,17035
강원도,원주시,강원도_원주시,미지정지역,비율,%,0,0,0.28,0.28,0.02
강원도,강릉시,강원도_강릉시,도시지역,면적,㎡,84762822,84783347,84783347,84783347,84958649
강원도,강릉시,강원도_강릉시,주거지역,면적,㎡,16853500,17128527,17128527,17128527,17203831
강원도,강릉시,강원도_강릉시,주거지역,비율,%,19.88,20.2,20.2,20.2,20.25
강원도,강릉시,강원도_강릉시,전용주거_계,면적,㎡,25407,25407,25407,25407,23597
강원도,강릉시,강원도_강릉시,전용주거_1종,면적,㎡,25407,25407,25407,25407,23597
강원도,강릉시,강원도_강릉시,전용주거_2종,면적,㎡,0,0,0,0,0
강원도,강릉시,강원도_강릉시,일반주거지역_계,면적,㎡,15588581,15833868,15833868,15833868,15855365
강원도,강릉시,강원도_강릉시,일반주거지역_1종,면적,㎡,3926993,4104082,4104082,4104082,4099818
강원도,강릉시,강원도_강릉시,일반주거지역_2종,면적,㎡,10061191,10129389,10129389,10129389,10155150
강원도,강릉시,강원도_강릉시,일반주거지역_3종,면적,㎡,1600397,1600397,1600397,1600397,1600397
강원도,강릉시,강원도_강릉시,준주거지역,면적,㎡,1239512,1269252,1269252,1269252,1324869
강원도,강릉시,강원도_강릉시,상업지역,면적,㎡,1829562,1830675,1830675,1830675,1812138
강원도,강릉시,강원도_강릉시,상업지역,비율,%,2.16,2.16,2.16,2.16,2.13
강원도,강릉시,강원도_강릉시,중심상업,면적,㎡,0,0,0,0,0
강원도,강릉시,강원도_강릉시,일반상업,면적,㎡,1648855,1648855,1648855,1648855,1630318
강원도,강릉시,강원도_강릉시,근린상업,면적,㎡,180707,181820,181820,181820,181820
강원도,강릉시,강원도_강릉시,유통상업,면적,㎡,0,0,0,0,0
강원도,강릉시,강원도_강릉시,공업지역,면적,㎡,5466588,5392658,5392658,5392658,5630095
강원도,강릉시,강원도_강릉시,공업지역,비율,%,6.45,6.36,6.36,6.36,6.63
강원도,강릉시,강원도_강릉시,전용공업,면적,㎡,0,0,0,0,0
강원도,강릉시,강원도_강릉시,일반공업,면적,㎡,4215242,4135714,4135714,4135714,4373972
강원도,강릉시,강원도_강릉시,준공업,면적,㎡,1251346,1256944,1256944,1256944,1256123
강원도,강릉시,강원도_강릉시,녹지지역,면적,㎡,54120919,53865829,53865829,53865829,53746927
강원도,강릉시,강원도_강릉시,녹지지역,비율,%,63.85,63.53,63.53,63.53,63.26
강원도,강릉시,강원도_강릉시,보전녹지,면적,㎡,8189150,15472563,15472563,15472563,15371513
강원도,강릉시,강원도_강릉시,자연녹지,면적,㎡,41613014,34110887,34110887,34110887,34297235
강원도,강릉시,강원도_강릉시,생산녹지,면적,㎡,4318755,4282379,4282379,4282379,4078179
강원도,강릉시,강원도_강릉시,미지정지역,면적,㎡,6492253,6565658,6565658,6565658,6565658
강원도,강릉시,강원도_강릉시,미지정지역,비율,%,7.66,7.74,7.74,7.74,7.73
강원도,동해시,강원도_동해시,도시지역,면적,㎡,124277317,124277317,123901726,123901726,124014784
강원도,동해시,강원도_동해시,주거지역,면적,㎡,13166896,13166896,13214334,13214334,13214335
강원도,동해시,강원도_동해시,주거지역,비율,%,10.59,10.59,10.67,10.67,10.66
강원도,동해시,강원도_동해시,전용주거_계,면적,㎡,89497,89497,89497,89497,89498
강원도,동해시,강원도_동해시,전용주거_1종,면적,㎡,89497,89497,89497,89497,89498
강원도,동해시,강원도_동해시,전용주거_2종,면적,㎡,0,0,0,0,0
강원도,동해시,강원도_동해시,일반주거지역_계,면적,㎡,12355854,12355854,12415539,12415539,12415539
강원도,동해시,강원도_동해시,일반주거지역_1종,면적,㎡,1995026,1995026,2002570,2002570,2002570
강원도,동해시,강원도_동해시,일반주거지역_2종,면적,㎡,10146512,10146512,10198490,10198490,10198490
강원도,동해시,강원도_동해시,일반주거지역_3종,면적,㎡,214316,214316,214479,214479,214479
강원도,동해시,강원도_동해시,준주거지역,면적,㎡,721545,721545,709298,709298,709298
강원도,동해시,강원도_동해시,상업지역,면적,㎡,2183890,2183890,2145461,2145461,2145461
강원도,동해시,강원도_동해시,상업지역,비율,%,1.76,1.76,1.73,1.73,1.73
강원도,동해시,강원도_동해시,중심상업,면적,㎡,0,0,0,0,0
강원도,동해시,강원도_동해시,일반상업,면적,㎡,2183890,2183890,2145461,2145461,2145461
강원도,동해시,강원도_동해시,근린상업,면적,㎡,0,0,0,0,0
강원도,동해시,강원도_동해시,유통상업,면적,㎡,0,0,0,0,0
강원도,동해시,강원도_동해시,공업지역,면적,㎡,8642400,8642249,8832270,8832270,8950626
강원도,동해시,강원도_동해시,공업지역,비율,%,6.95,6.95,7.13,7.13,7.22
강원도,동해시,강원도_동해시,전용공업,면적,㎡,5516500,5516500,5258943,5258943,5258943
강원도,동해시,강원도_동해시,일반공업,면적,㎡,2268100,2267949,2614006,2614006,2732362
강원도,동해시,강원도_동해시,준공업,면적,㎡,857800,857800,959321,959321,959321
강원도,동해시,강원도_동해시,녹지지역,면적,㎡,82179611,82179762,81750661,81750661,81863718
강원도,동해시,강원도_동해시,녹지지역,비율,%,66.13,66.13,65.98,65.98,66.01
강원도,동해시,강원도_동해시,보전녹지,면적,㎡,131848,131848,3125411,3125411,3125411
강원도,동해시,강원도_동해시,자연녹지,면적,㎡,82047763,82047914,78625250,78625250,78738307
강원도,동해시,강원도_동해시,생산녹지,면적,㎡,0,0,0,0,0
강원도,동해시,강원도_동해시,미지정지역,면적,㎡,18104520,18104520,17959000,17959000,17840644
강원도,동해시,강원도_동해시,미지정지역,비율,%,14.57,14.57,14.49,14.49,14.39
강원도,태백시,강원도_태백시,도시지역,면적,㎡,66633000,66633000,66633000,66633000,66544336
강원도,태백시,강원도_태백시,주거지역,면적,㎡,8421565,8421565,8421565,8421565,8275530
강원도,태백시,강원도_태백시,주거지역,비율,%,12.64,12.64,12.64,12.64,12.44
강원도,태백시,강원도_태백시,전용주거_계,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,전용주거_1종,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,전용주거_2종,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,일반주거지역_계,면적,㎡,7536829,7536829,7536829,7536829,7353638
강원도,태백시,강원도_태백시,일반주거지역_1종,면적,㎡,2315877,2315877,2315877,2315877,2134024
강원도,태백시,강원도_태백시,일반주거지역_2종,면적,㎡,5220952,5220952,5220952,5220952,5219614
강원도,태백시,강원도_태백시,일반주거지역_3종,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,준주거지역,면적,㎡,884736,884736,884736,884736,921892
강원도,태백시,강원도_태백시,상업지역,면적,㎡,1272360,1272360,1272360,1272360,1272360
강원도,태백시,강원도_태백시,상업지역,비율,%,1.91,1.91,1.91,1.91,1.91
강원도,태백시,강원도_태백시,중심상업,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,일반상업,면적,㎡,1272360,1272360,1272360,1272360,1272360
강원도,태백시,강원도_태백시,근린상업,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,유통상업,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,공업지역,면적,㎡,1387727,1387727,1387727,1387727,1606644
강원도,태백시,강원도_태백시,공업지역,비율,%,2.08,2.08,2.08,2.08,2.41
강원도,태백시,강원도_태백시,전용공업,면적,㎡,0,0,0,0,0
강원도,태백시,강원도_태백시,일반공업,면적,㎡,654745,654745,654745,654745,873662
강원도,태백시,강원도_태백시,준공업,면적,㎡,732982,732982,732982,732982,732982
강원도,태백시,강원도_태백시,녹지지역,면적,㎡,55551348,55551348,55551348,55551348,55389802
강원도,태백시,강원도_태백시,녹지지역,비율,%,83.37,83.37,83.37,83.37,83.24
강원도,태백시,강원도_태백시,보전녹지,면적,㎡,3585401,3585401,3585401,3585401,3585401
강원도,태백시,강원도_태백시,자연녹지,면적,㎡,51950710,51950710,51950710,51950710,51789164
