시도,시군구,행정구역,연령별,항목,X2016
충청남도,홍성군,충청남도_홍성군,15세미만,총인구(명),13090
충청남도,홍성군,충청남도_홍성군,15세미만,총인구_남자(명),6724
충청남도,홍성군,충청남도_홍성군,15세미만,총인구_여자(명),6366
충청남도,홍성군,충청남도_홍성군,15세미만,총인구_성비,105.6
충청남도,홍성군,충청남도_홍성군,15세미만,내국인(명),13046
충청남도,홍성군,충청남도_홍성군,15세미만,내국인_남자(명),6699
충청남도,홍성군,충청남도_홍성군,15세미만,내국인_여자(명),6347
충청남도,홍성군,충청남도_홍성군,15세미만,내국인_성비,105.5
충청남도,홍성군,충청남도_홍성군,15~64세,총인구(명),67130
충청남도,홍성군,충청남도_홍성군,15~64세,총인구_남자(명),35037
충청남도,홍성군,충청남도_홍성군,15~64세,총인구_여자(명),32093
충청남도,홍성군,충청남도_홍성군,15~64세,총인구_성비,109.2
충청남도,홍성군,충청남도_홍성군,15~64세,내국인(명),64778
충청남도,홍성군,충청남도_홍성군,15~64세,내국인_남자(명),33471
충청남도,홍성군,충청남도_홍성군,15~64세,내국인_여자(명),31307
충청남도,홍성군,충청남도_홍성군,15~64세,내국인_성비,106.9
충청남도,홍성군,충청남도_홍성군,65세이상,총인구(명),20519
충청남도,홍성군,충청남도_홍성군,65세이상,총인구_남자(명),8614
충청남도,홍성군,충청남도_홍성군,65세이상,총인구_여자(명),11905
충청남도,홍성군,충청남도_홍성군,65세이상,총인구_성비,72.4
충청남도,홍성군,충청남도_홍성군,65세이상,내국인(명),20443
충청남도,홍성군,충청남도_홍성군,65세이상,내국인_남자(명),8572
충청남도,홍성군,충청남도_홍성군,65세이상,내국인_여자(명),11871
충청남도,홍성군,충청남도_홍성군,65세이상,내국인_성비,72.2
충청남도,홍성군,충청남도_홍성군,평균연령,총인구(명),43.7
충청남도,홍성군,충청남도_홍성군,평균연령,총인구_남자(명),42.1
충청남도,홍성군,충청남도_홍성군,평균연령,총인구_여자(명),45.3
충청남도,홍성군,충청남도_홍성군,평균연령,내국인(명),43.9
충청남도,홍성군,충청남도_홍성군,평균연령,내국인_남자(명),42.3
충청남도,홍성군,충청남도_홍성군,평균연령,내국인_여자(명),45.4
충청남도,홍성군,충청남도_홍성군,중위연령,총인구(명),44.8
충청남도,홍성군,충청남도_홍성군,중위연령,총인구_남자(명),43.3
충청남도,홍성군,충청남도_홍성군,중위연령,총인구_여자(명),46.7
충청남도,홍성군,충청남도_홍성군,중위연령,내국인(명),45.2
충청남도,홍성군,충청남도_홍성군,중위연령,내국인_남자(명),43.8
충청남도,홍성군,충청남도_홍성군,중위연령,내국인_여자(명),46.9
충청남도,예산군,충청남도_예산군,합계,총인구(명),79425
충청남도,예산군,충청남도_예산군,합계,총인구_남자(명),40161
충청남도,예산군,충청남도_예산군,합계,총인구_여자(명),39264
충청남도,예산군,충청남도_예산군,합계,총인구_성비,102.3
충청남도,예산군,충청남도_예산군,합계,내국인(명),76935
충청남도,예산군,충청남도_예산군,합계,내국인_남자(명),38524
충청남도,예산군,충청남도_예산군,합계,내국인_여자(명),38411
충청남도,예산군,충청남도_예산군,합계,내국인_성비,100.3
충청남도,예산군,충청남도_예산군,0~4세,총인구(명),1979
충청남도,예산군,충청남도_예산군,0~4세,총인구_남자(명),1019
충청남도,예산군,충청남도_예산군,0~4세,총인구_여자(명),960
충청남도,예산군,충청남도_예산군,0~4세,총인구_성비,106.1
충청남도,예산군,충청남도_예산군,0~4세,내국인(명),1963
충청남도,예산군,충청남도_예산군,0~4세,내국인_남자(명),1008
충청남도,예산군,충청남도_예산군,0~4세,내국인_여자(명),955
충청남도,예산군,충청남도_예산군,0~4세,내국인_성비,105.5
충청남도,예산군,충청남도_예산군,5~9세,총인구(명),2511
충청남도,예산군,충청남도_예산군,5~9세,총인구_남자(명),1319
충청남도,예산군,충청남도_예산군,5~9세,총인구_여자(명),1192
충청남도,예산군,충청남도_예산군,5~9세,총인구_성비,110.7
충청남도,예산군,충청남도_예산군,5~9세,내국인(명),2504
충청남도,예산군,충청남도_예산군,5~9세,내국인_남자(명),1316
충청남도,예산군,충청남도_예산군,5~9세,내국인_여자(명),1188
충청남도,예산군,충청남도_예산군,5~9세,내국인_성비,110.8
충청남도,예산군,충청남도_예산군,10~14세,총인구(명),2705
충청남도,예산군,충청남도_예산군,10~14세,총인구_남자(명),1372
충청남도,예산군,충청남도_예산군,10~14세,총인구_여자(명),1333
충청남도,예산군,충청남도_예산군,10~14세,총인구_성비,102.9
충청남도,예산군,충청남도_예산군,10~14세,내국인(명),2698
충청남도,예산군,충청남도_예산군,10~14세,내국인_남자(명),1369
충청남도,예산군,충청남도_예산군,10~14세,내국인_여자(명),1329
충청남도,예산군,충청남도_예산군,10~14세,내국인_성비,103
충청남도,예산군,충청남도_예산군,15~19세,총인구(명),4083
충청남도,예산군,충청남도_예산군,15~19세,총인구_남자(명),2127
충청남도,예산군,충청남도_예산군,15~19세,총인구_여자(명),1956
충청남도,예산군,충청남도_예산군,15~19세,총인구_성비,108.7
충청남도,예산군,충청남도_예산군,15~19세,내국인(명),4073
충청남도,예산군,충청남도_예산군,15~19세,내국인_남자(명),2120
충청남도,예산군,충청남도_예산군,15~19세,내국인_여자(명),1953
충청남도,예산군,충청남도_예산군,15~19세,내국인_성비,108.6
충청남도,예산군,충청남도_예산군,20~24세,총인구(명),4387
충청남도,예산군,충청남도_예산군,20~24세,총인구_남자(명),2454
충청남도,예산군,충청남도_예산군,20~24세,총인구_여자(명),1933
충청남도,예산군,충청남도_예산군,20~24세,총인구_성비,127
충청남도,예산군,충청남도_예산군,20~24세,내국인(명),4147
충청남도,예산군,충청남도_예산군,20~24세,내국인_남자(명),2294
충청남도,예산군,충청남도_예산군,20~24세,내국인_여자(명),1853
충청남도,예산군,충청남도_예산군,20~24세,내국인_성비,123.8
충청남도,예산군,충청남도_예산군,25~29세,총인구(명),3635
충청남도,예산군,충청남도_예산군,25~29세,총인구_남자(명),2153
충청남도,예산군,충청남도_예산군,25~29세,총인구_여자(명),1482
충청남도,예산군,충청남도_예산군,25~29세,총인구_성비,145.3
충청남도,예산군,충청남도_예산군,25~29세,내국인(명),3127
충청남도,예산군,충청남도_예산군,25~29세,내국인_남자(명),1796
충청남도,예산군,충청남도_예산군,25~29세,내국인_여자(명),1331
충청남도,예산군,충청남도_예산군,25~29세,내국인_성비,134.9
충청남도,예산군,충청남도_예산군,30~34세,총인구(명),3551
충청남도,예산군,충청남도_예산군,30~34세,총인구_남자(명),2104
충청남도,예산군,충청남도_예산군,30~34세,총인구_여자(명),1447
충청남도,예산군,충청남도_예산군,30~34세,총인구_성비,145.4
충청남도,예산군,충청남도_예산군,30~34세,내국인(명),3096
충청남도,예산군,충청남도_예산군,30~34세,내국인_남자(명),1783
충청남도,예산군,충청남도_예산군,30~34세,내국인_여자(명),1313
충청남도,예산군,충청남도_예산군,30~34세,내국인_성비,135.8
충청남도,예산군,충청남도_예산군,35~39세,총인구(명),4008
충청남도,예산군,충청남도_예산군,35~39세,총인구_남자(명),2252
충청남도,예산군,충청남도_예산군,35~39세,총인구_여자(명),1756
충청남도,예산군,충청남도_예산군,35~39세,총인구_성비,128.2
충청남도,예산군,충청남도_예산군,35~39세,내국인(명),3665
충청남도,예산군,충청남도_예산군,35~39세,내국인_남자(명),2002
충청남도,예산군,충청남도_예산군,35~39세,내국인_여자(명),1663
충청남도,예산군,충청남도_예산군,35~39세,내국인_성비,120.4
충청남도,예산군,충청남도_예산군,40~44세,총인구(명),4980
충청남도,예산군,충청남도_예산군,40~44세,총인구_남자(명),2787
충청남도,예산군,충청남도_예산군,40~44세,총인구_여자(명),2193
충청남도,예산군,충청남도_예산군,40~44세,총인구_성비,127.1
충청남도,예산군,충청남도_예산군,40~44세,내국인(명),4738
충청남도,예산군,충청남도_예산군,40~44세,내국인_남자(명),2620
충청남도,예산군,충청남도_예산군,40~44세,내국인_여자(명),2118
충청남도,예산군,충청남도_예산군,40~44세,내국인_성비,123.7
충청남도,예산군,충청남도_예산군,45~49세,총인구(명),5836
충청남도,예산군,충청남도_예산군,45~49세,총인구_남자(명),3251
충청남도,예산군,충청남도_예산군,45~49세,총인구_여자(명),2585
충청남도,예산군,충청남도_예산군,45~49세,총인구_성비,125.8
충청남도,예산군,충청남도_예산군,45~49세,내국인(명),5626
충청남도,예산군,충청남도_예산군,45~49세,내국인_남자(명),3117
충청남도,예산군,충청남도_예산군,45~49세,내국인_여자(명),2509
충청남도,예산군,충청남도_예산군,45~49세,내국인_성비,124.2
충청남도,예산군,충청남도_예산군,50~54세,총인구(명),6255
충청남도,예산군,충청남도_예산군,50~54세,총인구_남자(명),3251
충청남도,예산군,충청남도_예산군,50~54세,총인구_여자(명),3004
충청남도,예산군,충청남도_예산군,50~54세,총인구_성비,108.2
충청남도,예산군,충청남도_예산군,50~54세,내국인(명),6044
충청남도,예산군,충청남도_예산군,50~54세,내국인_남자(명),3141
충청남도,예산군,충청남도_예산군,50~54세,내국인_여자(명),2903
충청남도,예산군,충청남도_예산군,50~54세,내국인_성비,108.2
충청남도,예산군,충청남도_예산군,55~59세,총인구(명),7821
충청남도,예산군,충청남도_예산군,55~59세,총인구_남자(명),3871
충청남도,예산군,충청남도_예산군,55~59세,총인구_여자(명),3950
충청남도,예산군,충청남도_예산군,55~59세,총인구_성비,98
충청남도,예산군,충청남도_예산군,55~59세,내국인(명),7709
충청남도,예산군,충청남도_예산군,55~59세,내국인_남자(명),3814
충청남도,예산군,충청남도_예산군,55~59세,내국인_여자(명),3895
충청남도,예산군,충청남도_예산군,55~59세,내국인_성비,97.9
충청남도,예산군,충청남도_예산군,60~64세,총인구(명),6634
충청남도,예산군,충청남도_예산군,60~64세,총인구_남자(명),3316
충청남도,예산군,충청남도_예산군,60~64세,총인구_여자(명),3318
충청남도,예산군,충청남도_예산군,60~64세,총인구_성비,99.9
충청남도,예산군,충청남도_예산군,60~64세,내국인(명),6563
충청남도,예산군,충청남도_예산군,60~64세,내국인_남자(명),3281
충청남도,예산군,충청남도_예산군,60~64세,내국인_여자(명),3282
충청남도,예산군,충청남도_예산군,60~64세,내국인_성비,100
